TEST_PARAM.comment:,lr44 2x

SourceMeter Model:,2450
SourceMeter S/N:,04036355
SourceMeter Firmware:,1.7.5b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,3.0592660904
TEST_PARAM.vcutoff:,1.65

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.05
TEST_PARAM.max_discharge_current:,0.05

TEST_PARAM.measure_interval:,2

TEST_PARAM.discharge_start_time:,02/26/21 14:04:37
TEST_PARAM.discharge_stop_time:,02/26/21 14:35:54

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,602,1202.4538497,2.181438446,1.8533821106,6.561126709
BATT_MODEL_RAW:,603,1204.454557,2.1809768677,1.8527679443,6.5641784668
BATT_MODEL_RAW:,604,1206.4554216,2.1806182861,1.8517189026,6.5779876709
BATT_MODEL_RAW:,605,1208.4560908,2.1802368164,1.8510017395,6.5847015381
BATT_MODEL_RAW:,606,1210.4567543,2.1797904968,1.8503074646,6.5896606445
BATT_MODEL_RAW:,607,1212.4572403,2.1793861389,1.8497009277,6.5937042236
BATT_MODEL_RAW:,608,1214.4583519,2.1789474487,1.8490943909,6.5970611572
BATT_MODEL_RAW:,609,1216.459133,2.1785545349,1.8485145569,6.6007995605
BATT_MODEL_RAW:,610,1218.459503,2.1781425476,1.8479576111,6.6036987305
BATT_MODEL_RAW:,611,1220.4604529,2.1777076721,1.8474197388,6.605758667
BATT_MODEL_RAW:,612,1222.4612005,2.1772537231,1.846824646,6.608581543
BATT_MODEL_RAW:,613,1224.4622132,2.1768608093,1.8462715149,6.6117858887
BATT_MODEL_RAW:,614,1226.4624994,2.1764030457,1.8456802368,6.6144561768
BATT_MODEL_RAW:,615,1228.4632628,2.1760025024,1.8451080322,6.6178894043
BATT_MODEL_RAW:,616,1230.4643777,2.1755485535,1.8445281982,6.6204071045
BATT_MODEL_RAW:,617,1232.464977,2.175151825,1.84400177,6.6230010986
BATT_MODEL_RAW:,618,1234.4656302,2.1747589111,1.8435287476,6.6246032715
BATT_MODEL_RAW:,619,1236.4666679,2.1743469238,1.8429527283,6.6278839111
BATT_MODEL_RAW:,620,1238.4668283,2.1739692688,1.842376709,6.6318511963
BATT_MODEL_RAW:,621,1240.4674944,2.1735496521,1.8416748047,6.6374969482
BATT_MODEL_RAW:,622,1242.4679219,2.1731147766,1.8409957886,6.6423797607
BATT_MODEL_RAW:,623,1244.4687462,2.1727867126,1.8404541016,6.6466522217
BATT_MODEL_RAW:,624,1246.4691611,2.1724128723,1.8398857117,6.6505432129
BATT_MODEL_RAW:,625,1248.4695598,2.1719665527,1.8392524719,6.6542816162
BATT_MODEL_RAW:,626,1250.4703171,2.1715240479,1.8385467529,6.6595458984
BATT_MODEL_RAW:,627,1252.4708132,2.1710662842,1.8378257751,6.6648101807
BATT_MODEL_RAW:,628,1254.471341,2.1706047058,1.8371124268,6.6698455811
BATT_MODEL_RAW:,629,1256.4719335,2.1701049805,1.8363456726,6.6751861572
BATT_MODEL_RAW:,630,1258.4725232,2.1696548462,1.8356399536,6.6802978516
BATT_MODEL_RAW:,631,1260.4730913,2.1692695618,1.8349952698,6.6854858398
BATT_MODEL_RAW:,632,1262.473774,2.1687812805,1.834236145,6.69090271
BATT_MODEL_RAW:,633,1264.4744091,2.168384552,1.8335647583,6.696395874
BATT_MODEL_RAW:,634,1266.4747388,2.1679382324,1.8328475952,6.7018127441
BATT_MODEL_RAW:,635,1268.4753526,2.1675376892,1.8321800232,6.7071533203
BATT_MODEL_RAW:,636,1270.4760043,2.1671562195,1.8314590454,6.7139434814
BATT_MODEL_RAW:,637,1272.4764408,2.1667633057,1.8307723999,6.7198181152
BATT_MODEL_RAW:,638,1274.4773206,2.1663894653,1.8301620483,6.7245483398
BATT_MODEL_RAW:,639,1276.4778513,2.1660194397,1.8294181824,6.7320251465
BATT_MODEL_RAW:,640,1278.4786549,2.1656684875,1.8287506104,6.7383575439
BATT_MODEL_RAW:,641,1280.4790638,2.1652755737,1.8280067444,6.7453765869
BATT_MODEL_RAW:,642,1282.4797837,2.1648521423,1.8272438049,6.752166748
BATT_MODEL_RAW:,643,1284.4804289,2.1644668579,1.8265380859,6.7585754395
BATT_MODEL_RAW:,644,1286.480975,2.1639900208,1.8258590698,6.7626190186
BATT_MODEL_RAW:,645,1288.4817313,2.1635398865,1.8251686096,6.7674255371
BATT_MODEL_RAW:,646,1290.4824077,2.1630897522,1.8244285583,6.773223877
BATT_MODEL_RAW:,647,1292.483306,2.1626396179,1.8237953186,6.7768859863
BATT_MODEL_RAW:,648,1294.4840118,2.1622390747,1.823223114,6.7803192139
BATT_MODEL_RAW:,649,1296.4848442,2.1618537903,1.8227081299,6.782913208
BATT_MODEL_RAW:,650,1298.4852266,2.1613960266,1.8220977783,6.7859649658
BATT_MODEL_RAW:,651,1300.4857573,2.1608886719,1.821395874,6.789855957
BATT_MODEL_RAW:,652,1302.4861845,2.1604614258,1.820728302,6.7946624756
BATT_MODEL_RAW:,653,1304.4870927,2.1599884033,1.8201065063,6.7976379395
BATT_MODEL_RAW:,654,1306.4877362,2.15965271,1.8195915222,6.8012237549
BATT_MODEL_RAW:,655,1308.4883377,2.1592750549,1.8190116882,6.805267334
BATT_MODEL_RAW:,656,1310.4890259,2.1588249207,1.8183937073,6.8086242676
BATT_MODEL_RAW:,657,1312.489544,2.1584014893,1.8178482056,6.8110656738
BATT_MODEL_RAW:,658,1314.4904115,2.1580238342,1.8173713684,6.8130493164
BATT_MODEL_RAW:,659,1316.4908263,2.1576499939,1.8168869019,6.8152618408
BATT_MODEL_RAW:,660,1318.4915436,2.1572761536,1.8163528442,6.8184661865
BATT_MODEL_RAW:,661,1320.4924561,2.156917572,1.815826416,6.8218231201
BATT_MODEL_RAW:,662,1322.4930593,2.1564941406,1.8152236938,6.8254089355
BATT_MODEL_RAW:,663,1324.4937057,2.1560974121,1.814666748,6.8286132813
BATT_MODEL_RAW:,664,1326.4942728,2.1556892395,1.8141593933,6.8305969238
BATT_MODEL_RAW:,665,1328.4952956,2.1552238464,1.8135223389,6.8340301514
BATT_MODEL_RAW:,666,1330.4963874,2.1548309326,1.8129234314,6.8381500244
BATT_MODEL_RAW:,667,1332.4969541,2.1544342041,1.8123512268,6.8416595459
BATT_MODEL_RAW:,668,1334.4978327,2.153968811,1.8117027283,6.8453216553
BATT_MODEL_RAW:,669,1336.4989285,2.1535110474,1.8110771179,6.8486785889
BATT_MODEL_RAW:,670,1338.500019,2.1531333923,1.8104553223,6.8535614014
BATT_MODEL_RAW:,671,1340.5007292,2.1526870728,1.8098831177,6.8560791016
BATT_MODEL_RAW:,672,1342.5012755,2.1522903442,1.8092842102,6.8601226807
BATT_MODEL_RAW:,673,1344.5021377,2.151927948,1.8087768555,6.8630218506
BATT_MODEL_RAW:,674,1346.5028114,2.1514549255,1.8081703186,6.8656921387
BATT_MODEL_RAW:,675,1348.503266,2.1510467529,1.8076171875,6.8685913086
BATT_MODEL_RAW:,676,1350.5035871,2.1506233215,1.8070793152,6.870880127
BATT_MODEL_RAW:,677,1352.5039021,2.1502037048,1.8065567017,6.8729400635
BATT_MODEL_RAW:,678,1354.5043096,2.1497764587,1.8059959412,6.8756103516
BATT_MODEL_RAW:,679,1356.5051946,2.149356842,1.8054847717,6.8774414063
BATT_MODEL_RAW:,680,1358.5059218,2.1489372253,1.8049736023,6.8792724609
BATT_MODEL_RAW:,681,1360.5067485,2.1485366821,1.8044471741,6.8817901611
BATT_MODEL_RAW:,682,1362.5077134,2.1481246948,1.803894043,6.8846130371
BATT_MODEL_RAW:,683,1364.5084437,2.1477508545,1.8033981323,6.8870544434
BATT_MODEL_RAW:,684,1366.5088501,2.1473083496,1.8028717041,6.8887329102
BATT_MODEL_RAW:,685,1368.5095473,2.1468429565,1.8022994995,6.8908691406
BATT_MODEL_RAW:,686,1370.5101374,2.1464233398,1.8017120361,6.8942260742
BATT_MODEL_RAW:,687,1372.5105595,2.1459960938,1.8011779785,6.8963623047
BATT_MODEL_RAW:,688,1374.5110089,2.1456260681,1.8006820679,6.8988800049
BATT_MODEL_RAW:,689,1376.5116645,2.1452255249,1.8000946045,6.9026184082
BATT_MODEL_RAW:,690,1378.512378,2.1448974609,1.7995910645,6.9061279297
BATT_MODEL_RAW:,691,1380.5128456,2.1444816589,1.7990875244,6.9078826904
BATT_MODEL_RAW:,692,1382.5135142,2.144077301,1.7985420227,6.9107055664
BATT_MODEL_RAW:,693,1384.5141823,2.143661499,1.7981147766,6.9109344482
BATT_MODEL_RAW:,694,1386.5152049,2.1432304382,1.7975692749,6.9132232666
BATT_MODEL_RAW:,695,1388.5158828,2.1428604126,1.7971572876,6.9140625
BATT_MODEL_RAW:,696,1390.5166304,2.1425132751,1.7966346741,6.9175720215
BATT_MODEL_RAW:,697,1392.5173296,2.1421203613,1.7960357666,6.9216918945
BATT_MODEL_RAW:,698,1394.5182112,2.1417350769,1.795463562,6.9254302979
BATT_MODEL_RAW:,699,1396.5188903,2.1414260864,1.7950019836,6.9284820557
BATT_MODEL_RAW:,700,1398.5198026,2.1410293579,1.7943916321,6.9327545166
BATT_MODEL_RAW:,701,1400.5202631,2.1406745911,1.793888092,6.9357299805
BATT_MODEL_RAW:,702,1402.5205634,2.1402931213,1.7933883667,6.9380950928
BATT_MODEL_RAW:,703,1404.5214066,2.1398773193,1.79296875,6.9381713867
BATT_MODEL_RAW:,704,1406.5220243,2.1394920349,1.7923774719,6.9422912598
BATT_MODEL_RAW:,705,1408.5227513,2.1392555237,1.7920417786,6.9442749023
BATT_MODEL_RAW:,706,1410.52339,2.1389427185,1.7915802002,6.9472503662
BATT_MODEL_RAW:,707,1412.5240601,2.1386222839,1.7910842896,6.9507598877
BATT_MODEL_RAW:,708,1414.5249074,2.1382446289,1.7906074524,6.9527435303
BATT_MODEL_RAW:,709,1416.5254725,2.1379165649,1.7901115417,6.9561004639
BATT_MODEL_RAW:,710,1418.5262015,2.1376304626,1.7896499634,6.9596099854
BATT_MODEL_RAW:,711,1420.5269758,2.1373062134,1.7893257141,6.9596099854
BATT_MODEL_RAW:,712,1422.5274901,2.1369132996,1.7887840271,6.9625854492
BATT_MODEL_RAW:,713,1424.528392,2.1365394592,1.7882995605,6.9647979736
BATT_MODEL_RAW:,714,1426.5290871,2.1361465454,1.7878341675,6.9662475586
BATT_MODEL_RAW:,715,1428.529734,2.1357536316,1.7873497009,6.9680786133
BATT_MODEL_RAW:,716,1430.5305013,2.1353149414,1.7868499756,6.9692993164
BATT_MODEL_RAW:,717,1432.5309807,2.1349449158,1.7863006592,6.9728851318
BATT_MODEL_RAW:,718,1434.531704,2.1345977783,1.7858123779,6.9757080078
BATT_MODEL_RAW:,719,1436.5324265,2.1343460083,1.7853889465,6.9791412354
BATT_MODEL_RAW:,720,1438.5330824,2.1339492798,1.7848052979,6.9828796387
BATT_MODEL_RAW:,721,1440.5341155,2.1336326599,1.7843437195,6.9857788086
BATT_MODEL_RAW:,722,1442.5350429,2.1332435608,1.7838439941,6.987991333
BATT_MODEL_RAW:,723,1444.5359421,2.1329231262,1.7833175659,6.9921112061
BATT_MODEL_RAW:,724,1446.5368984,2.1324958801,1.7826766968,6.996383667
BATT_MODEL_RAW:,725,1448.537494,2.1320953369,1.7821121216,6.9996643066
BATT_MODEL_RAW:,726,1450.5379863,2.1317558289,1.7816390991,7.0023345947
BATT_MODEL_RAW:,727,1452.5389691,2.1313972473,1.7810668945,7.0066070557
BATT_MODEL_RAW:,728,1454.5398945,2.1311149597,1.7805747986,7.0108032227
BATT_MODEL_RAW:,729,1456.5404483,2.1307868958,1.7801017761,7.0137023926
BATT_MODEL_RAW:,730,1458.5411813,2.1304283142,1.7795066833,7.0184326172
BATT_MODEL_RAW:,731,1460.541607,2.1301269531,1.7790336609,7.0218658447
BATT_MODEL_RAW:,732,1462.5421609,2.1297912598,1.778465271,7.0265197754
BATT_MODEL_RAW:,733,1464.5427762,2.1294555664,1.7778778076,7.0315551758
BATT_MODEL_RAW:,734,1466.5434212,2.1291122437,1.7774391174,7.0334625244
BATT_MODEL_RAW:,735,1468.5438931,2.1288375854,1.7769470215,7.0378112793
BATT_MODEL_RAW:,736,1470.545059,2.1285171509,1.7764320374,7.0417022705
BATT_MODEL_RAW:,737,1472.5461572,2.1281356812,1.7760467529,7.0417785645
BATT_MODEL_RAW:,738,1474.5466999,2.1277809143,1.7756614685,7.042388916
BATT_MODEL_RAW:,739,1476.5476906,2.1273651123,1.7750091553,7.0471191406
BATT_MODEL_RAW:,740,1478.5482029,2.1269454956,1.7743682861,7.0515441895
BATT_MODEL_RAW:,741,1480.5487965,2.1265525818,1.7738456726,7.0541381836
BATT_MODEL_RAW:,742,1482.5495878,2.126247406,1.7733459473,7.0580291748
BATT_MODEL_RAW:,743,1484.550295,2.125869751,1.7727851868,7.0616912842
BATT_MODEL_RAW:,744,1486.5508733,2.1256752014,1.7724151611,7.0652008057
BATT_MODEL_RAW:,745,1488.5514487,2.1253318787,1.7718391418,7.0698547363
BATT_MODEL_RAW:,746,1490.5521453,2.1250343323,1.771282196,7.0750427246
BATT_MODEL_RAW:,747,1492.5527211,2.1246376038,1.7706985474,7.0787811279
BATT_MODEL_RAW:,748,1494.5537747,2.1242485046,1.7699661255,7.085647583
BATT_MODEL_RAW:,749,1496.5548206,2.1239547729,1.7694206238,7.0906829834
BATT_MODEL_RAW:,750,1498.5552389,2.1236877441,1.7689743042,7.0942687988
BATT_MODEL_RAW:,751,1500.5560908,2.123336792,1.7684516907,7.0977020264
BATT_MODEL_RAW:,752,1502.556421,2.1229972839,1.7678451538,7.1030426025
BATT_MODEL_RAW:,753,1504.5573842,2.1226387024,1.7673530579,7.1057128906
BATT_MODEL_RAW:,754,1506.5582879,2.1222877502,1.7668418884,7.1089172363
BATT_MODEL_RAW:,755,1508.5587686,2.1219902039,1.766368866,7.1124267578
BATT_MODEL_RAW:,756,1510.5597748,2.1217079163,1.7659645081,7.1148681641
BATT_MODEL_RAW:,757,1512.5605451,2.121295929,1.7654533386,7.1168518066
BATT_MODEL_RAW:,758,1514.5612754,2.121006012,1.7650260925,7.1195983887
BATT_MODEL_RAW:,759,1516.5622213,2.1205673218,1.7643928528,7.1234893799
BATT_MODEL_RAW:,760,1518.5632055,2.1202087402,1.7638092041,7.1279907227
BATT_MODEL_RAW:,761,1520.5638085,2.1198348999,1.7631988525,7.1327209473
BATT_MODEL_RAW:,762,1522.5644133,2.1194953918,1.7626495361,7.1369171143
BATT_MODEL_RAW:,763,1524.5651852,2.1191329956,1.7621803284,7.1390533447
BATT_MODEL_RAW:,764,1526.5659571,2.1188011169,1.7616539001,7.1429443359
BATT_MODEL_RAW:,765,1528.5668645,2.1185340881,1.7612457275,7.1457672119
BATT_MODEL_RAW:,766,1530.5674122,2.1182174683,1.7607345581,7.1496582031
BATT_MODEL_RAW:,767,1532.567906,2.1178627014,1.7601966858,7.1533203125
BATT_MODEL_RAW:,768,1534.5685402,2.1174926758,1.7594642639,7.1605682373
BATT_MODEL_RAW:,769,1536.5692688,2.1170883179,1.7587547302,7.1666717529
BATT_MODEL_RAW:,770,1538.5697288,2.1166419983,1.7580451965,7.1719360352
BATT_MODEL_RAW:,771,1540.5698602,2.1161079407,1.7571296692,7.1795654297
BATT_MODEL_RAW:,772,1542.5708785,2.1157302856,1.7564544678,7.1855163574
BATT_MODEL_RAW:,773,1544.5715871,2.1153793335,1.755897522,7.1896362305
BATT_MODEL_RAW:,774,1546.572451,2.1150741577,1.7557220459,7.1870422363
BATT_MODEL_RAW:,775,1548.5726099,2.1147041321,1.7552223206,7.1896362305
BATT_MODEL_RAW:,776,1550.5731816,2.1143417358,1.7544441223,7.1979522705
BATT_MODEL_RAW:,777,1552.573836,2.1140823364,1.7537155151,7.2073364258
BATT_MODEL_RAW:,778,1554.5749285,2.1136665344,1.7531471252,7.2103881836
BATT_MODEL_RAW:,779,1556.5757657,2.1133575439,1.7525215149,7.2167205811
BATT_MODEL_RAW:,780,1558.5764826,2.1128807068,1.7515602112,7.2264099121
BATT_MODEL_RAW:,781,1560.5775007,2.1125907898,1.7509841919,7.232131958
BATT_MODEL_RAW:,782,1562.5783578,2.1123123169,1.7505149841,7.2359466553
BATT_MODEL_RAW:,783,1564.5790293,2.1119804382,1.7499809265,7.2399902344
BATT_MODEL_RAW:,784,1566.5799709,2.1117324829,1.7494735718,7.2451782227
BATT_MODEL_RAW:,785,1568.580477,2.1114768982,1.7491111755,7.2473144531
BATT_MODEL_RAW:,786,1570.5811702,2.1112213135,1.7488365173,7.2476959229
BATT_MODEL_RAW:,787,1572.5817861,2.1108589172,1.7483139038,7.2509002686
BATT_MODEL_RAW:,788,1574.5819155,2.1105957031,1.7478179932,7.2555541992
BATT_MODEL_RAW:,789,1576.5825377,2.110206604,1.7472953796,7.2582244873
BATT_MODEL_RAW:,790,1578.5835106,2.1099205017,1.7469520569,7.2593688965
BATT_MODEL_RAW:,791,1580.5841629,2.1096916199,1.7464790344,7.264251709
BATT_MODEL_RAW:,792,1582.5848198,2.1092643738,1.7458457947,7.268371582
BATT_MODEL_RAW:,793,1584.5854734,2.108997345,1.7455711365,7.2685241699
BATT_MODEL_RAW:,794,1586.5861817,2.1087646484,1.7453117371,7.2690582275
BATT_MODEL_RAW:,795,1588.5869599,2.108379364,1.7446899414,7.2737884521
BATT_MODEL_RAW:,796,1590.5877401,2.1080703735,1.744354248,7.2743225098
BATT_MODEL_RAW:,797,1592.5883486,2.1077690125,1.7437934875,7.279510498
BATT_MODEL_RAW:,798,1594.5892461,2.1072807312,1.7431640625,7.282333374
BATT_MODEL_RAW:,799,1596.5901594,2.106967926,1.74269104,7.2855377197
BATT_MODEL_RAW:,800,1598.5908204,2.1066551208,1.7421150208,7.290802002
BATT_MODEL_RAW:,801,1600.5912167,2.1063995361,1.7416648865,7.2946929932
BATT_MODEL_RAW:,802,1602.5921447,2.1059494019,1.740901947,7.3009490967
BATT_MODEL_RAW:,803,1604.5929154,2.1055793762,1.7403678894,7.3042297363
BATT_MODEL_RAW:,804,1606.5936126,2.1052246094,1.7397842407,7.308807373
BATT_MODEL_RAW:,805,1608.5943324,2.1048622131,1.7392272949,7.3126983643
BATT_MODEL_RAW:,806,1610.5950879,2.1045265198,1.7387313843,7.31590271
BATT_MODEL_RAW:,807,1612.5954085,2.1041641235,1.7381706238,7.3198699951
BATT_MODEL_RAW:,808,1614.5962625,2.103805542,1.7374382019,7.3273468018
BATT_MODEL_RAW:,809,1616.5971424,2.1034126282,1.7368545532,7.331161499
BATT_MODEL_RAW:,810,1618.5977546,2.1031608582,1.7362556458,7.338104248
BATT_MODEL_RAW:,811,1620.598333,2.1028823853,1.7356872559,7.3439025879
BATT_MODEL_RAW:,812,1622.5990573,2.1025314331,1.7349777222,7.3510742188
BATT_MODEL_RAW:,813,1624.6000754,2.1021995544,1.7342834473,7.3583221436
BATT_MODEL_RAW:,814,1626.6006019,2.1017417908,1.7335319519,7.3641967773
BATT_MODEL_RAW:,815,1628.6011656,2.1014442444,1.7330245972,7.3683929443
BATT_MODEL_RAW:,816,1630.6020376,2.101146698,1.7326545715,7.3698425293
BATT_MODEL_RAW:,817,1632.6026316,2.1007575989,1.7319984436,7.3751831055
BATT_MODEL_RAW:,818,1634.6033552,2.1002578735,1.7311248779,7.3826599121
BATT_MODEL_RAW:,819,1636.6044828,2.099899292,1.7303657532,7.3906707764
BATT_MODEL_RAW:,820,1638.6051243,2.0996398926,1.7298622131,7.3955535889
BATT_MODEL_RAW:,821,1640.6059703,2.0993652344,1.7291870117,7.4035644531
BATT_MODEL_RAW:,822,1642.606444,2.0988006592,1.7281913757,7.4121856689
BATT_MODEL_RAW:,823,1644.6071142,2.0984115601,1.7274894714,7.4184417725
BATT_MODEL_RAW:,824,1646.6077944,2.0980377197,1.7268257141,7.4242401123
BATT_MODEL_RAW:,825,1648.6083929,2.0976791382,1.7261734009,7.4301147461
BATT_MODEL_RAW:,826,1650.6092314,2.0972747803,1.7252807617,7.4398803711
BATT_MODEL_RAW:,827,1652.6097954,2.0968513489,1.724571228,7.445602417
BATT_MODEL_RAW:,828,1654.6105732,2.0964241028,1.7239532471,7.4494171143
BATT_MODEL_RAW:,829,1656.6110146,2.0961265564,1.7233695984,7.4551391602
BATT_MODEL_RAW:,830,1658.6116296,2.0958442688,1.7227554321,7.4617767334
BATT_MODEL_RAW:,831,1660.6123739,2.095500946,1.7223854065,7.462310791
BATT_MODEL_RAW:,832,1662.612879,2.0951919556,1.7220535278,7.4627685547
BATT_MODEL_RAW:,833,1664.6134619,2.0948829651,1.7215766907,7.4661254883
BATT_MODEL_RAW:,834,1666.6143104,2.0945053101,1.7209739685,7.4706268311
BATT_MODEL_RAW:,835,1668.6147409,2.0942115784,1.7202644348,7.4789428711
BATT_MODEL_RAW:,836,1670.6158276,2.0937042236,1.7198066711,7.4779510498
BATT_MODEL_RAW:,837,1672.6163984,2.0933837891,1.7191963196,7.4837493896
BATT_MODEL_RAW:,838,1674.6170733,2.0929489136,1.718334198,7.4922943115
BATT_MODEL_RAW:,839,1676.6177386,2.0924415588,1.7176551819,7.4957275391
BATT_MODEL_RAW:,840,1678.6186446,2.0921592712,1.717338562,7.4964141846
BATT_MODEL_RAW:,841,1680.6189045,2.0917930603,1.7168693542,7.4984741211
BATT_MODEL_RAW:,842,1682.6198363,2.0916557312,1.7163887024,7.5053405762
BATT_MODEL_RAW:,843,1684.6199765,2.0912971497,1.7157211304,7.5115203857
BATT_MODEL_RAW:,844,1686.6202069,2.0908699036,1.714931488,7.5187683105
BATT_MODEL_RAW:,845,1688.6204876,2.090473175,1.7140579224,7.5283050537
BATT_MODEL_RAW:,846,1690.6213534,2.0900764465,1.713596344,7.5296020508
BATT_MODEL_RAW:,847,1692.6224098,2.0896987915,1.7131004333,7.5319671631
BATT_MODEL_RAW:,848,1694.6234425,2.089427948,1.7123756409,7.5410461426
BATT_MODEL_RAW:,849,1696.6243001,2.0889587402,1.7117996216,7.543182373
BATT_MODEL_RAW:,850,1698.6250398,2.0886497498,1.7115631104,7.5417327881
BATT_MODEL_RAW:,851,1700.6259442,2.0883903503,1.7109794617,7.5482177734
BATT_MODEL_RAW:,852,1702.6269539,2.0880737305,1.7103767395,7.5539398193
BATT_MODEL_RAW:,853,1704.6276821,2.0877227783,1.7097129822,7.5601959229
BATT_MODEL_RAW:,854,1706.6285944,2.0873413086,1.7093544006,7.5597381592
BATT_MODEL_RAW:,855,1708.6291969,2.0869369507,1.7091064453,7.5566101074
BATT_MODEL_RAW:,856,1710.6298532,2.0865097046,1.7084693909,7.5608062744
BATT_MODEL_RAW:,857,1712.630447,2.0861282349,1.7078170776,7.5662231445
BATT_MODEL_RAW:,858,1714.6310472,2.0857849121,1.7074127197,7.5674438477
BATT_MODEL_RAW:,859,1716.6319934,2.0854110718,1.706413269,7.5799560547
BATT_MODEL_RAW:,860,1718.6328249,2.0849952698,1.7054595947,7.590713501
BATT_MODEL_RAW:,861,1720.6332917,2.0845756531,1.7044792175,7.6019287109
BATT_MODEL_RAW:,862,1722.6334446,2.0841789246,1.7033081055,7.6174163818
BATT_MODEL_RAW:,863,1724.6345947,2.0838241577,1.703037262,7.615737915
BATT_MODEL_RAW:,864,1726.6356782,2.0832366943,1.70262146,7.6123046875
BATT_MODEL_RAW:,865,1728.6364333,2.0827026367,1.7019538879,7.6149749756
BATT_MODEL_RAW:,866,1730.6374626,2.0823097229,1.7008056641,7.6300811768
BATT_MODEL_RAW:,867,1732.6384783,2.0820579529,1.7003211975,7.6347351074
BATT_MODEL_RAW:,868,1734.6394569,2.081741333,1.6992378235,7.6500701904
BATT_MODEL_RAW:,869,1736.639593,2.0813369751,1.6979827881,7.6670837402
BATT_MODEL_RAW:,870,1738.6405014,2.0810241699,1.6968193054,7.68409729
BATT_MODEL_RAW:,871,1740.64138,2.0807189941,1.6956329346,7.7017211914
BATT_MODEL_RAW:,872,1742.6419907,2.080406189,1.6949539185,7.7090454102
BATT_MODEL_RAW:,873,1744.6429523,2.080078125,1.6942367554,7.7168273926
BATT_MODEL_RAW:,874,1746.643791,2.0796928406,1.6934318542,7.7252197266
BATT_MODEL_RAW:,875,1748.6444581,2.0793266296,1.6927757263,7.7310180664
BATT_MODEL_RAW:,876,1750.6449575,2.0789642334,1.692325592,7.7327728271
BATT_MODEL_RAW:,877,1752.6454648,2.0786476135,1.6915473938,7.7420043945
BATT_MODEL_RAW:,878,1754.6458151,2.078502655,1.6907958984,7.7541351318
BATT_MODEL_RAW:,879,1756.6467679,2.0782318115,1.6903457642,7.7577209473
BATT_MODEL_RAW:,880,1758.6470173,2.077960968,1.6899528503,7.7601623535
BATT_MODEL_RAW:,881,1760.6477825,2.07762146,1.6894721985,7.7629852295
BATT_MODEL_RAW:,882,1762.6482636,2.0772209167,1.6881065369,7.7822875977
BATT_MODEL_RAW:,883,1764.648836,2.0767745972,1.6872367859,7.7907562256
BATT_MODEL_RAW:,884,1766.6494838,2.0764770508,1.6867904663,7.7937316895
BATT_MODEL_RAW:,885,1768.6501346,2.0760536194,1.6862373352,7.7963256836
BATT_MODEL_RAW:,886,1770.6509351,2.0757293701,1.685634613,7.8018951416
BATT_MODEL_RAW:,887,1772.6520154,2.0753707886,1.685256958,7.8022766113
BATT_MODEL_RAW:,888,1774.6529249,2.0749778748,1.684841156,7.802734375
BATT_MODEL_RAW:,889,1776.6533721,2.0744285583,1.6839103699,7.8103637695
BATT_MODEL_RAW:,890,1778.6539989,2.0738334656,1.6826705933,7.8232574463
BATT_MODEL_RAW:,891,1780.6542741,2.0735931396,1.6823997498,7.8238677979
BATT_MODEL_RAW:,892,1782.6552106,2.0733757019,1.6821670532,7.8241729736
BATT_MODEL_RAW:,893,1784.6557318,2.073261261,1.6819152832,7.8269195557
BATT_MODEL_RAW:,894,1786.6568548,2.0729255676,1.6811790466,7.8349304199
BATT_MODEL_RAW:,895,1788.6570555,2.0725822449,1.6809654236,7.8323364258
BATT_MODEL_RAW:,896,1790.6573353,2.0722007751,1.6802482605,7.839050293
BATT_MODEL_RAW:,897,1792.6583531,2.0716552734,1.6790237427,7.8526306152
BATT_MODEL_RAW:,898,1794.658836,2.0711326599,1.6785888672,7.8508758545
BATT_MODEL_RAW:,899,1796.6600018,2.070602417,1.6783676147,7.8446960449
BATT_MODEL_RAW:,900,1798.6606419,2.0701904297,1.677936554,7.8450775146
BATT_MODEL_RAW:,901,1800.6613923,2.0697669983,1.6773452759,7.8484344482
BATT_MODEL_RAW:,902,1802.6619327,2.0694160461,1.6763877869,7.8605651855
BATT_MODEL_RAW:,903,1804.6622563,2.069065094,1.6756515503,7.868270874
BATT_MODEL_RAW:,904,1806.6631631,2.0685462952,1.6750831604,7.8692626953
BATT_MODEL_RAW:,905,1808.6640739,2.0681800842,1.6750068665,7.8634643555
BATT_MODEL_RAW:,906,1810.6645993,2.0677947998,1.6746673584,7.8625488281
BATT_MODEL_RAW:,907,1812.6652884,2.0674591064,1.6743240356,7.862701416
BATT_MODEL_RAW:,908,1814.6656986,2.067073822,1.6736030579,7.8694152832
BATT_MODEL_RAW:,909,1816.6663712,2.066619873,1.6729736328,7.8729248047
BATT_MODEL_RAW:,910,1818.6667396,2.0662078857,1.6721343994,7.8814697266
BATT_MODEL_RAW:,911,1820.6678177,2.0659141541,1.6720657349,7.8769683838
BATT_MODEL_RAW:,912,1822.6683096,2.0655555725,1.6718139648,7.8748321533
BATT_MODEL_RAW:,913,1824.6694595,2.0650787354,1.6708755493,7.8840637207
BATT_MODEL_RAW:,914,1826.6697074,2.0646209717,1.6705245972,7.8819274902
BATT_MODEL_RAW:,915,1828.6702925,2.0642242432,1.6699066162,7.8863525391
